,pickup_date,month,day_of_week,Holiday,hour_of_day,minutes_per_mile,traffic
6952,2021-06-11,June,Friday,NA,1,4.043726116644741,12570
6953,2021-06-11,June,Friday,NA,10,5.4804592822254214,21480
6954,2021-06-11,June,Friday,NA,13,5.924535548183974,21120
6955,2021-06-12,June,Saturday,NA,10,4.7996357012750455,21570
6956,2021-06-12,June,Saturday,NA,17,5.4108309990662935,25350
6957,2021-06-12,June,Saturday,NA,18,5.287922870922186,33040
6958,2021-06-13,June,Sunday,NA,16,5.287449688268841,24440
6959,2021-06-14,June,Monday,NA,1,3.8142337426102775,8470
6960,2021-06-14,June,Monday,NA,13,5.492424242424242,18770
6961,2021-06-14,June,Monday,NA,22,4.35552024204496,18620
6962,2021-06-15,June,Tuesday,NA,3,3.4950980392156863,3410
6963,2021-06-15,June,Tuesday,NA,10,5.743657042869641,19950
6964,2021-06-15,June,Tuesday,NA,11,5.718518518518518,19770
6965,2021-06-15,June,Tuesday,NA,14,6.131533101045296,21840
6966,2021-06-15,June,Tuesday,NA,18,5.813365231259969,25780
6967,2021-06-16,June,Wednesday,NA,4,3.1203515889114266,4530
6968,2021-06-16,June,Wednesday,NA,19,5.611600765273929,26720
6969,2021-06-17,June,Thursday,NA,1,3.9389749230897717,10200
6970,2021-06-17,June,Thursday,NA,20,5.361191703902626,24780
6971,2021-06-18,June,Friday,NA,7,4.493833563138434,17880
6972,2021-06-18,June,Friday,NA,16,6.6879432624113475,21470
6973,2021-06-19,June,Saturday,NA,0,4.553445850914205,28890
6974,2021-06-19,June,Saturday,NA,7,3.6133717574498263,11540
6975,2021-06-19,June,Saturday,NA,17,5.739090568493285,31180
6976,2021-06-20,June,Sunday,NA,0,4.442061044537596,29700
6977,2021-06-20,June,Sunday,NA,3,3.847926267281106,14490
6978,2021-06-20,June,Sunday,NA,17,5.02301192092953,24470
6979,2021-06-20,June,Sunday,NA,20,4.762770562770562,22560
6980,2021-06-21,June,Monday,NA,2,3.7192608789901023,6680
6981,2021-06-21,June,Monday,NA,18,5.382413663663664,22520
6982,2021-06-23,June,Wednesday,NA,0,3.9850706853752573,14040
6983,2021-06-23,June,Wednesday,NA,7,4.653465346534653,18810
6984,2021-06-23,June,Wednesday,NA,16,6.425925925925926,22170
6985,2021-06-24,June,Thursday,NA,2,3.902640264026403,7090
6986,2021-06-24,June,Thursday,NA,14,6.27995642701525,22490
6987,2021-06-24,June,Thursday,NA,19,5.8106605236835716,27680
6988,2021-06-25,June,Friday,NA,7,4.371128339603998,18280
6989,2021-06-25,June,Friday,NA,8,5.072015953088443,22800
6990,2021-06-25,June,Friday,NA,15,6.527777777777778,21590
6991,2021-06-25,June,Friday,NA,19,5.648323669342849,32560
6992,2021-06-26,June,Saturday,NA,23,4.8620587912593,33200
6993,2021-06-27,June,Sunday,NA,0,4.535355576271887,32040
6994,2021-06-27,June,Sunday,NA,3,3.92679847253018,17260
6995,2021-06-27,June,Sunday,NA,15,5.055731901273017,22100
6996,2021-06-27,June,Sunday,NA,18,4.891922639362912,24350
6997,2021-06-27,June,Sunday,NA,19,4.908744155130614,24520
6998,2021-06-28,June,Monday,NA,10,5.227920227920228,18840
6999,2021-06-28,June,Monday,NA,11,5.358166189111747,18470
7000,2021-06-28,June,Monday,NA,13,5.334873205729895,19080
7001,2021-06-28,June,Monday,NA,16,5.588235294117648,20210
7002,2021-06-29,June,Tuesday,NA,3,3.1660934349887837,3580
7003,2021-06-29,June,Tuesday,NA,19,5.213076474022183,26830
7004,2021-06-29,June,Tuesday,NA,21,4.7192353643966545,22010
7005,2021-06-30,June,Wednesday,NA,1,3.968519225872167,8800
7006,2021-06-30,June,Wednesday,NA,6,3.6094786358193254,12060
7007,2021-06-30,June,Wednesday,NA,20,5.054288816503801,24930
7008,2021-07-01,July,Thursday,NA,9,5.305179454115624,22140
7009,2021-07-01,July,Thursday,NA,11,5.588182950702972,20090
7010,2021-07-02,July,Friday,NA,16,5.955615942028986,24770
7011,2021-07-02,July,Friday,NA,17,5.634508125480682,27520
7012,2021-07-03,July,Saturday,NA,1,4.058333333333334,18890
7013,2021-07-03,July,Saturday,NA,9,4.2547782258811155,15760
7014,2021-07-04,July,Sunday,NA,7,3.370677750949725,8340
7015,2021-07-04,July,Sunday,NA,9,3.80803892596506,11220
7016,2021-07-04,July,Sunday,NA,17,4.834033321195209,24180
7017,2021-07-04,July,Sunday,NA,22,4.9695740365111565,21370
7018,2021-07-05,July,Monday,Independence Day,4,3.4795577805590323,9000
7019,2021-07-05,July,Monday,Independence Day,13,4.691359302976615,16800
7020,2021-07-05,July,Monday,Independence Day,17,4.622591304938128,19800
7021,2021-07-06,July,Tuesday,NA,4,2.7077431539187917,3910
7022,2021-07-06,July,Tuesday,NA,7,4.462250712250713,16890
7023,2021-07-06,July,Tuesday,NA,11,5.331202789076118,17730
7024,2021-07-06,July,Tuesday,NA,15,5.715074254385114,21080
7025,2021-07-06,July,Tuesday,NA,23,4.154114476659016,15580
7026,2021-07-07,July,Wednesday,NA,1,3.7985807581218207,6580
7027,2021-07-07,July,Wednesday,NA,3,3.3314511575381145,3850
7028,2021-07-07,July,Wednesday,NA,4,2.751467894850248,4080
7029,2021-07-07,July,Wednesday,NA,9,5.321489001692047,22010
7030,2021-07-07,July,Wednesday,NA,19,5.198964853153587,26220
7031,2021-07-07,July,Wednesday,NA,22,4.5020964360587,22050
7032,2021-07-08,July,Thursday,NA,8,5.201721748011964,23530
7033,2021-07-09,July,Friday,NA,7,4.722222222222222,20430
7034,2021-07-09,July,Friday,NA,11,5.219462095551325,19680
7035,2021-07-09,July,Friday,NA,17,6.062541473125414,26940
7036,2021-07-10,July,Saturday,NA,1,4.211309523809524,22070
7037,2021-07-10,July,Saturday,NA,2,4.00219298245614,17230
7038,2021-07-10,July,Saturday,NA,5,3.095555132838755,8240
7039,2021-07-10,July,Saturday,NA,11,5.009850975707462,22000
7040,2021-07-10,July,Saturday,NA,20,5.383028139852302,32740
7041,2021-07-11,July,Sunday,NA,2,4.012712748830958,20460
7042,2021-07-11,July,Sunday,NA,16,5.0,22180
7043,2021-07-11,July,Sunday,NA,22,4.611535919947135,22670
7044,2021-07-12,July,Monday,NA,8,5.204991087344028,22130
7045,2021-07-13,July,Tuesday,NA,1,3.9159272241168797,6580
7046,2021-07-13,July,Tuesday,NA,4,2.8262737188106977,3940
7047,2021-07-13,July,Tuesday,NA,8,5.341207349081365,23850
7048,2021-07-13,July,Tuesday,NA,23,4.199659090202806,18340
7049,2021-07-14,July,Wednesday,NA,3,3.4192339100360525,4260
7050,2021-07-14,July,Wednesday,NA,11,5.497311827956989,19690
7051,2021-07-14,July,Wednesday,NA,21,4.719887955182073,23830
7052,2021-07-15,July,Thursday,NA,0,4.082446808510638,15790
7053,2021-07-15,July,Thursday,NA,11,5.769981233095987,20720
7054,2021-07-15,July,Thursday,NA,18,6.034276781515702,27000
7055,2021-07-16,July,Friday,NA,19,5.559360730593608,34250
7056,2021-07-16,July,Friday,NA,22,5.116628627878458,32300
7057,2021-07-18,July,Sunday,NA,3,3.9624794806577013,14120
7058,2021-07-18,July,Sunday,NA,13,4.9481851374570445,21520
7059,2021-07-18,July,Sunday,NA,18,4.854859089649964,25140
7060,2021-07-18,July,Sunday,NA,23,4.206260480715484,19110
7061,2021-07-19,July,Monday,NA,10,5.156874412317819,18740
7062,2021-07-19,July,Monday,NA,11,5.233160621761658,18090
7063,2021-07-20,July,Tuesday,NA,19,4.928091690590639,23160
7064,2021-07-21,July,Wednesday,NA,9,5.305555555555556,22410
7065,2021-07-21,July,Wednesday,NA,16,5.888580888580889,22100
7066,2021-07-21,July,Wednesday,NA,18,5.441860465116279,25150
7067,2021-07-21,July,Wednesday,NA,20,4.855237906161075,22040
7068,2021-07-22,July,Thursday,NA,0,4.050338409475465,14050
7069,2021-07-23,July,Friday,NA,20,5.224636234584331,30340
7070,2021-07-23,July,Friday,NA,21,5.064260153251456,30600
7071,2021-07-24,July,Saturday,NA,5,3.1887405968647133,8440
7072,2021-07-24,July,Saturday,NA,14,5.412698412698413,24030
7073,2021-07-24,July,Saturday,NA,18,5.2482492388479525,30940
7074,2021-07-24,July,Saturday,NA,20,5.1060307819207775,31280
7075,2021-07-25,July,Sunday,NA,13,4.828178694158076,20630
7076,2021-07-27,July,Tuesday,NA,4,2.638344586990772,3880
7077,2021-07-27,July,Tuesday,NA,22,4.4148860902787606,20120
7078,2021-07-28,July,Wednesday,NA,4,2.9096850448446085,4410
7079,2021-07-28,July,Wednesday,NA,12,5.470809792843691,19650
7080,2021-07-29,July,Thursday,NA,10,5.296973470748426,20020
7081,2021-07-29,July,Thursday,NA,16,6.210635769459299,22920
7082,2021-07-29,July,Thursday,NA,17,6.541257009467411,28020
7083,2021-07-29,July,Thursday,NA,19,5.808080808080808,33210
7084,2021-07-30,July,Friday,NA,5,2.9597701149425286,7530
7085,2021-07-30,July,Friday,NA,18,5.813008130081301,29810
7086,2021-07-30,July,Friday,NA,19,5.424890674861127,32390
7087,2021-08-01,August,Sunday,NA,16,4.939068100358422,22770
7088,2021-08-01,August,Sunday,NA,18,5.011933174224343,23630
7089,2021-08-01,August,Sunday,NA,23,4.165559099769626,17640
7090,2021-08-02,August,Monday,NA,9,5.071428571428571,20130
7091,2021-08-03,August,Tuesday,NA,3,3.2464454976303316,3610
7092,2021-08-03,August,Tuesday,NA,6,3.7246248896734335,10890
7093,2021-08-03,August,Tuesday,NA,7,4.606499625056339,17000
7094,2021-08-03,August,Tuesday,NA,17,5.992224914892389,22080
7095,2021-08-03,August,Tuesday,NA,18,5.631785864780298,23780
7096,2021-08-04,August,Wednesday,NA,13,5.472339245158717,19880
7097,2021-08-04,August,Wednesday,NA,22,4.375,20890
7098,2021-08-05,August,Thursday,NA,2,3.712562286913192,5740
7099,2021-08-05,August,Thursday,NA,5,2.9578298541631702,7260
7100,2021-08-05,August,Thursday,NA,8,5.2044317411330105,23480
7101,2021-08-05,August,Thursday,NA,19,5.243589743589744,26430
7102,2021-08-05,August,Thursday,NA,20,5.043836214736093,23600
7103,2021-08-05,August,Thursday,NA,21,4.697401743308119,23540
7104,2021-08-06,August,Friday,NA,12,5.5976834822988675,20540
7105,2021-08-06,August,Friday,NA,19,5.416666666666667,32180
7106,2021-08-07,August,Saturday,NA,6,3.0886426592797784,9470
7107,2021-08-07,August,Saturday,NA,13,5.3181818181818175,22070
7108,2021-08-07,August,Saturday,NA,15,5.495412122857919,27020
7109,2021-08-07,August,Saturday,NA,16,5.408958219303047,28000
7110,2021-08-07,August,Saturday,NA,17,5.351058431201972,28820
7111,2021-08-08,August,Sunday,NA,3,4.064476322690113,14970
7112,2021-08-08,August,Sunday,NA,5,3.096438320907645,8660
7113,2021-08-08,August,Sunday,NA,6,3.0897237682951975,9000
7114,2021-08-08,August,Sunday,NA,12,4.887769553947118,20040
7115,2021-08-09,August,Monday,NA,2,3.647337571045413,5360
7116,2021-08-09,August,Monday,NA,4,2.8526555811931513,4460
7117,2021-08-09,August,Monday,NA,5,2.9214559386973185,7030
7118,2021-08-09,August,Monday,NA,6,3.7363572107184964,11700
7119,2021-08-09,August,Monday,NA,16,5.5865550684203535,19370
7120,2021-08-09,August,Monday,NA,17,5.389949725566164,20840
7121,2021-08-09,August,Monday,NA,18,5.157265858372869,21640
7122,2021-08-09,August,Monday,NA,22,4.228993536472761,16590
7123,2021-08-10,August,Tuesday,NA,10,5.271555776782257,19340
7124,2021-08-10,August,Tuesday,NA,19,5.599030859474624,28680
7125,2021-08-10,August,Tuesday,NA,23,4.209196072713134,16650
7126,2021-08-11,August,Wednesday,NA,2,3.7300745142425957,4780
7127,2021-08-11,August,Wednesday,NA,12,5.641152426160337,20580
7128,2021-08-11,August,Wednesday,NA,15,6.003228714536467,22180
7129,2021-08-12,August,Thursday,NA,8,5.301519468186135,23270
7130,2021-08-12,August,Thursday,NA,12,5.650342465753425,21460
7131,2021-08-12,August,Thursday,NA,22,4.643333004342677,24220
7132,2021-08-13,August,Friday,NA,6,3.4379997092600667,12490
7133,2021-08-13,August,Friday,NA,11,5.513866231647635,21390
7134,2021-08-14,August,Saturday,NA,6,3.1156716417910446,9070
7135,2021-08-14,August,Saturday,NA,11,5.14367816091954,21130
7136,2021-08-14,August,Saturday,NA,15,5.456426170157745,27110
7137,2021-08-15,August,Sunday,NA,14,4.909694039087011,21200
7138,2021-08-15,August,Sunday,NA,16,5.060185185185184,23130
7139,2021-08-15,August,Sunday,NA,22,4.266666666666667,21010
7140,2021-08-16,August,Monday,NA,21,4.389619883040936,17470
7141,2021-08-17,August,Tuesday,NA,1,3.787878787878788,6690
7142,2021-08-18,August,Wednesday,NA,22,4.337231968810916,21450
7143,2021-08-18,August,Wednesday,NA,23,4.197773411918795,18870
7144,2021-08-19,August,Thursday,NA,8,5.111118664209392,22360
7145,2021-08-19,August,Thursday,NA,13,5.392689028290987,20340
7146,2021-08-20,August,Friday,NA,0,4.133333333333334,16730
7147,2021-08-20,August,Friday,NA,14,5.849745625254089,21860
7148,2021-08-20,August,Friday,NA,17,5.783523514637104,26080
7149,2021-08-20,August,Friday,NA,20,5.19907228449942,28530
7150,2021-08-21,August,Saturday,NA,11,4.936421435059038,19370
7151,2021-08-22,August,Sunday,NA,8,3.683419846614291,8900
7152,2021-08-22,August,Sunday,NA,10,4.383378561492764,13320
7153,2021-08-22,August,Sunday,NA,12,4.5582329317269075,16030
7154,2021-08-22,August,Sunday,NA,17,4.632847196321263,18500
7155,2021-08-22,August,Sunday,NA,20,4.425019425019425,16150
7156,2021-08-23,August,Monday,NA,5,2.957846262840949,5710
7157,2021-08-23,August,Monday,NA,20,4.829130900604916,17080
7158,2021-08-24,August,Tuesday,NA,8,5.064528102559709,21320
7159,2021-08-24,August,Tuesday,NA,13,5.569620253164557,20030
7160,2021-08-24,August,Tuesday,NA,14,5.798592064362772,20470
7161,2021-08-25,August,Wednesday,NA,4,3.085630768568565,4400
7162,2021-08-25,August,Wednesday,NA,8,5.2017438018903155,22120
7163,2021-08-25,August,Wednesday,NA,13,5.66940242187232,19380
7164,2021-08-26,August,Thursday,NA,1,3.9592760180995477,9050
7165,2021-08-26,August,Thursday,NA,3,3.505154639175258,4570
7166,2021-08-26,August,Thursday,NA,8,5.130376454233934,22740
7167,2021-08-26,August,Thursday,NA,9,5.30564746285981,22300
7168,2021-08-26,August,Thursday,NA,10,5.233854253699475,20520
7169,2021-08-26,August,Thursday,NA,15,5.885416666666667,23910
7170,2021-08-26,August,Thursday,NA,16,5.923694779116467,24230
7171,2021-08-27,August,Friday,NA,5,2.9015933039811173,7740
7172,2021-08-28,August,Saturday,NA,17,5.35082358419184,29400
7173,2021-08-28,August,Saturday,NA,19,5.216607461359612,31300
7174,2021-08-29,August,Sunday,NA,4,3.6666666666666665,11750
7175,2021-08-30,August,Monday,NA,0,3.8749194068343007,16450
7176,2021-08-30,August,Monday,NA,6,3.5,11350
7177,2021-08-30,August,Monday,NA,17,5.568627450980393,20810
7178,2021-08-30,August,Monday,NA,20,4.9203792135729305,19500
7179,2021-08-30,August,Monday,NA,23,4.054505660931364,14000
7180,2021-08-31,August,Tuesday,NA,5,3.035838552540014,6310
7181,2021-09-01,September,Wednesday,NA,19,5.691589748469566,34740
7182,2021-09-01,September,Wednesday,NA,20,5.3529216189183,30980
7183,2021-09-01,September,Wednesday,NA,23,4.7889131489568175,13000
7184,2021-09-02,September,Thursday,NA,3,3.2681590630017947,4930
7185,2021-09-02,September,Thursday,NA,18,5.489192263936291,25490
7186,2021-09-02,September,Thursday,NA,23,4.35463409380503,21280
7187,2021-09-03,September,Friday,NA,2,3.917928802588997,8240
7188,2021-09-03,September,Friday,NA,3,3.6834805837109235,5980
7189,2021-09-03,September,Friday,NA,4,2.8331479421579533,5920
7190,2021-09-04,September,Saturday,NA,9,4.290800074948473,17070
7191,2021-09-04,September,Saturday,NA,10,4.6005509641873275,19610
7192,2021-09-04,September,Saturday,NA,11,4.847756410256411,21470
7193,2021-09-05,September,Sunday,NA,13,5.016750418760469,22710
7194,2021-09-06,September,Monday,Labor Day,7,3.132387706855792,9430
7195,2021-09-06,September,Monday,Labor Day,11,4.214801488649787,15620
7196,2021-09-06,September,Monday,Labor Day,14,4.711257309941521,19670
7197,2021-09-07,September,Tuesday,NA,5,2.6019106454080783,6580
7198,2021-09-07,September,Tuesday,NA,7,4.453125,17290
7199,2021-09-07,September,Tuesday,NA,9,5.027514809500525,20120
7200,2021-09-07,September,Tuesday,NA,14,5.530707836158142,19020
7201,2021-09-07,September,Tuesday,NA,21,4.560246262093228,18690
7202,2021-09-08,September,Wednesday,NA,7,4.716666666666667,19450
7203,2021-09-08,September,Wednesday,NA,8,5.309423347398031,23410
7204,2021-09-09,September,Thursday,NA,4,3.1352657004830915,4630
7205,2021-09-09,September,Thursday,NA,6,4.019801037478427,13200
7206,2021-09-09,September,Thursday,NA,9,6.240406847002842,26520
7207,2021-09-09,September,Thursday,NA,10,6.241642788920726,23550
7208,2021-09-09,September,Thursday,NA,14,6.354836480754479,23160
7209,2021-09-09,September,Thursday,NA,16,6.927710843373493,22130
7210,2021-09-09,September,Thursday,NA,17,6.8274853801169595,23690
7211,2021-09-10,September,Friday,NA,7,5.071997097749119,20900
7212,2021-09-10,September,Friday,NA,9,5.689655172413794,23710
7213,2021-09-11,September,Saturday,NA,2,4.280821917808219,19830
7214,2021-09-11,September,Saturday,NA,5,3.370535714285714,8970
7215,2021-09-11,September,Saturday,NA,12,5.35279805352798,25130
7216,2021-09-11,September,Saturday,NA,17,5.7549298986424215,31000
7217,2021-09-11,September,Saturday,NA,20,5.681463994532521,34540
7218,2021-09-11,September,Saturday,NA,21,5.319035947712418,34140
7219,2021-09-12,September,Sunday,NA,2,4.168470418470418,21580
7220,2021-09-12,September,Sunday,NA,4,3.7323232323232323,12350
7221,2021-09-12,September,Sunday,NA,5,3.2065997130559545,8910
7222,2021-09-13,September,Monday,NA,4,2.8424003479313216,5060
7223,2021-09-13,September,Monday,NA,6,3.8336083608360836,13060
7224,2021-09-13,September,Monday,NA,8,6.14225515838419,23960
7225,2021-09-13,September,Monday,NA,13,5.771756978653531,19490
7226,2021-09-13,September,Monday,NA,21,4.70746597719314,20300
7227,2021-09-14,September,Tuesday,NA,22,4.371321562332798,20290
7228,2021-09-15,September,Wednesday,NA,10,5.651709401709401,20030
7229,2021-09-15,September,Wednesday,NA,13,5.886524822695036,21230
7230,2021-09-15,September,Wednesday,NA,22,4.485305143199881,22280
7231,2021-09-16,September,Thursday,NA,8,5.0867106326212355,22580
7232,2021-09-16,September,Thursday,NA,16,5.752136752136752,23290
7233,2021-09-16,September,Thursday,NA,19,5.2955153104979065,27720
7234,2021-09-16,September,Thursday,NA,23,4.253187613843352,20490
7235,2021-09-17,September,Friday,NA,15,7.068204053109714,22600
7236,2021-09-17,September,Friday,NA,16,6.987039065352318,23550
7237,2021-09-17,September,Friday,NA,20,5.644927536231884,32270
7238,2021-09-18,September,Saturday,NA,2,4.244570349386214,18710
7239,2021-09-18,September,Saturday,NA,9,4.520573967006092,18960
7240,2021-09-18,September,Saturday,NA,13,5.604853088004564,26200
7241,2021-09-18,September,Saturday,NA,15,5.73668854850474,28850
7242,2021-09-19,September,Sunday,NA,6,2.90949294856118,9460
7243,2021-09-19,September,Sunday,NA,12,5.129198966408269,22350
7244,2021-09-19,September,Sunday,NA,20,5.0305836139169475,25080
7245,2021-09-20,September,Monday,NA,6,3.943396226415094,13090
7246,2021-09-20,September,Monday,NA,8,6.097295262460785,23440
7247,2021-09-20,September,Monday,NA,12,5.50361713967724,17850
7248,2021-09-20,September,Monday,NA,18,5.685543289206686,22300
7249,2021-09-21,September,Tuesday,NA,11,5.469168900804289,16290
7250,2021-09-21,September,Tuesday,NA,14,6.059379217273953,20210
7251,2021-09-21,September,Tuesday,NA,18,5.593220338983051,25410
7252,2021-09-21,September,Tuesday,NA,21,4.834980995583254,23140
7253,2021-09-22,September,Wednesday,NA,1,3.9349112426035506,6390
7254,2021-09-22,September,Wednesday,NA,12,5.510656942559928,18760
7255,2021-09-23,September,Thursday,NA,3,3.461321354318155,4220
7256,2021-09-23,September,Thursday,NA,5,3.1061820526994657,8020
7257,2021-09-23,September,Thursday,NA,22,4.727867477084281,26380
7258,2021-09-24,September,Friday,NA,10,5.435159580596843,20860
7259,2021-09-24,September,Friday,NA,11,5.789382237794447,20300
7260,2021-09-24,September,Friday,NA,12,5.7632379797418665,21200
7261,2021-09-24,September,Friday,NA,14,6.482558139534884,23310
7262,2021-09-24,September,Friday,NA,17,6.827309236947791,26170
7263,2021-09-25,September,Saturday,NA,10,4.964238681451462,21600
7264,2021-09-25,September,Saturday,NA,22,5.239161259312665,35060
7265,2021-09-26,September,Sunday,NA,0,4.607858018398574,32080
7266,2021-09-27,September,Monday,NA,3,3.5290279798066226,4040
7267,2021-09-27,September,Monday,NA,12,5.061349693251534,17750
7268,2021-09-27,September,Monday,NA,13,5.48202614379085,18630
7269,2021-09-27,September,Monday,NA,22,4.193899782135077,16630
7270,2021-09-28,September,Tuesday,NA,7,5.5502629091338775,22460
7271,2021-09-28,September,Tuesday,NA,9,5.508474576271186,19490
7272,2021-09-28,September,Tuesday,NA,10,5.301478953356086,17450
7273,2021-09-28,September,Tuesday,NA,13,5.5137844611528815,17910
7274,2021-09-28,September,Tuesday,NA,22,4.304851600955212,19260
7275,2021-09-29,September,Wednesday,NA,2,3.8761697823315,4260
7276,2021-09-29,September,Wednesday,NA,5,3.130159371946494,7190
7277,2021-09-29,September,Wednesday,NA,7,5.577299412915852,22810
7278,2021-09-29,September,Wednesday,NA,15,6.453598939770355,21200
7279,2021-09-30,September,Thursday,NA,16,7.062400318979266,21990
7280,2021-10-01,October,Friday,NA,10,5.617977528089887,20510
7281,2021-10-02,October,Saturday,NA,0,4.612091777964571,28560
7282,2021-10-02,October,Saturday,NA,2,4.233528075300227,18820
7283,2021-10-02,October,Saturday,NA,9,4.638663406682966,18880
7284,2021-10-02,October,Saturday,NA,12,5.591675936225435,24340
7285,2021-10-02,October,Saturday,NA,15,6.081764141332491,26500
7286,2021-10-03,October,Sunday,NA,7,3.455031226445569,10780
7287,2021-10-03,October,Sunday,NA,9,4.149004495825305,15830
7288,2021-10-03,October,Sunday,NA,21,4.6005509641873275,22150
7289,2021-10-03,October,Sunday,NA,22,4.373706004140787,20670
7290,2021-10-04,October,Monday,NA,2,3.680823680823681,4690
7291,2021-10-04,October,Monday,NA,9,5.615886429407272,22520
7292,2021-10-05,October,Tuesday,NA,2,3.6797990179285143,3420
7293,2021-10-05,October,Tuesday,NA,7,5.8108108108108105,22590
7294,2021-10-06,October,Wednesday,NA,5,3.360061092019855,7330
7295,2021-10-06,October,Wednesday,NA,7,5.632289894702257,22400
7296,2021-10-06,October,Wednesday,NA,11,5.764451647757969,17930
7297,2021-10-06,October,Wednesday,NA,15,6.546803652968037,21250
7298,2021-10-07,October,Thursday,NA,0,4.139840378813916,12320
7299,2021-10-07,October,Thursday,NA,1,4.026232718544322,7180
7300,2021-10-07,October,Thursday,NA,15,6.832359057705078,22440
7301,2021-10-08,October,Friday,NA,5,3.060428849902534,8610
7302,2021-10-08,October,Friday,NA,23,4.8318042813455655,33790
7303,2021-10-09,October,Saturday,NA,1,4.470317159121713,23900
7304,2021-10-09,October,Saturday,NA,18,5.870725439810239,32790
7305,2021-10-09,October,Saturday,NA,20,5.424091084557211,35060
7306,2021-10-10,October,Sunday,NA,0,4.543159473390372,32360
7307,2021-10-10,October,Sunday,NA,5,3.2596221298292445,8840
7308,2021-10-11,October,Monday,Columbus Day,19,5.048954572550079,22980
7309,2021-10-12,October,Tuesday,NA,2,3.622970779220779,3820
7310,2021-10-12,October,Tuesday,NA,7,5.449333145155599,22240
7311,2021-10-12,October,Tuesday,NA,14,6.077699934447722,20660
7312,2021-10-12,October,Tuesday,NA,21,4.710424710424711,19790
7313,2021-10-12,October,Tuesday,NA,22,4.45734543817527,19620
7314,2021-10-13,October,Wednesday,NA,3,3.443438914027149,3260
7315,2021-10-13,October,Wednesday,NA,7,5.703481471204833,23360
7316,2021-10-13,October,Wednesday,NA,15,6.744186046511628,21570
7317,2021-10-13,October,Wednesday,NA,22,4.491129785247433,22150
7318,2021-10-13,October,Wednesday,NA,23,4.407570093055872,18260
7319,2021-10-14,October,Thursday,NA,2,3.8446616758936694,5000
7320,2021-10-14,October,Thursday,NA,4,2.9913716533434846,5030
7321,2021-10-14,October,Thursday,NA,9,5.93613077182339,23120
7322,2021-10-14,October,Thursday,NA,18,6.424972617743702,31160
7323,2021-10-14,October,Thursday,NA,19,5.9219828666342895,31360
7324,2021-10-14,October,Thursday,NA,21,4.892221193789737,26460
7325,2021-10-15,October,Friday,NA,2,3.916040100250626,7870
7326,2021-10-15,October,Friday,NA,16,6.824449685534591,25360
7327,2021-10-16,October,Saturday,NA,9,4.467010309278351,20100
7328,2021-10-16,October,Saturday,NA,22,5.375228937728938,42100
7329,2021-10-17,October,Sunday,NA,1,4.365079365079365,27090
7330,2021-10-17,October,Sunday,NA,6,2.9736929736929736,9310
7331,2021-10-17,October,Sunday,NA,9,4.196038483825571,16920
7332,2021-10-17,October,Sunday,NA,19,5.246144721233689,27470
7333,2021-10-18,October,Monday,NA,4,2.8337540394214464,5120
7334,2021-10-18,October,Monday,NA,9,5.565756963162624,22920
7335,2021-10-18,October,Monday,NA,13,5.464015151515151,19530
7336,2021-10-18,October,Monday,NA,17,6.239530988274707,23670
7337,2021-10-18,October,Monday,NA,21,4.541774575263032,19780
7338,2021-10-18,October,Monday,NA,23,4.108746149065269,14300
7339,2021-10-19,October,Tuesday,NA,12,5.692583046964491,18180
7340,2021-10-19,October,Tuesday,NA,13,5.717658168083098,18610
7341,2021-10-20,October,Wednesday,NA,16,6.605504587155963,22250
7342,2021-10-20,October,Wednesday,NA,22,4.513755598208573,22570
7343,2021-10-21,October,Thursday,NA,3,3.395577852099591,4060
7344,2021-10-21,October,Thursday,NA,6,4.098039215686275,14930
7345,2021-10-22,October,Friday,NA,14,6.666666666666666,24340
7346,2021-10-22,October,Friday,NA,23,4.885304659498208,34200
7347,2021-10-23,October,Saturday,NA,10,5.0624298540965205,23520
7348,2021-10-23,October,Saturday,NA,23,4.81213728593632,37480
7349,2021-10-24,October,Sunday,NA,9,4.119683481701285,16530
7350,2021-10-24,October,Sunday,NA,14,5.30178457038568,24780
7351,2021-10-24,October,Sunday,NA,20,4.984523809523809,23500
7352,2021-10-24,October,Sunday,NA,21,4.622467771639043,21910
7353,2021-10-25,October,Monday,NA,0,3.892118863049096,12200
7354,2021-10-25,October,Monday,NA,1,3.7714285714285714,7010
7355,2021-10-26,October,Tuesday,NA,6,4.678066482138448,14760
7356,2021-10-27,October,Wednesday,NA,2,3.810472890763508,3960
7357,2021-10-27,October,Wednesday,NA,18,6.529745042492919,29530
7358,2021-10-27,October,Wednesday,NA,22,4.656104427195965,23740
7359,2021-10-28,October,Thursday,NA,0,4.172625498241682,13540
7360,2021-10-28,October,Thursday,NA,16,6.917922948073702,23370
7361,2021-10-29,October,Friday,NA,7,5.387878787878788,24450
7362,2021-10-29,October,Friday,NA,8,5.883895131086142,29110
7363,2021-10-29,October,Friday,NA,20,5.803211758301579,42820
7364,2021-10-30,October,Saturday,NA,6,3.438570518380633,11000
7365,2021-10-31,October,Sunday,NA,7,3.4922529075273703,12660
7366,2021-11-01,November,Monday,NA,9,5.503875968992248,22930
7367,2021-11-01,November,Monday,NA,15,6.20572948765356,20380
7368,2021-11-02,November,Tuesday,Election Day,2,3.712313327697943,4150
7369,2021-11-03,November,Wednesday,NA,8,6.257988738038485,28230
7370,2021-11-03,November,Wednesday,NA,10,5.85949177877429,19490
