,Borough,hour_of_day,day_of_week,minutes_per_mile,traffic
202,Brooklyn,4,Wednesday,2.026090700771258,38270
203,Brooklyn,5,Friday,2.139705882352941,73850
204,Brooklyn,5,Monday,2.0939544461852537,70070
205,Brooklyn,5,Saturday,2.0296121593291403,71670
206,Brooklyn,5,Sunday,2.032721864154685,73560
207,Brooklyn,5,Thursday,2.1399132777637453,68490
208,Brooklyn,5,Tuesday,2.17377466581795,62790
209,Brooklyn,5,Wednesday,2.1568627450980395,65490
210,Brooklyn,6,Friday,2.4833997343957503,109420
211,Brooklyn,6,Monday,2.5173428429969427,100570
212,Brooklyn,6,Saturday,2.082347206803391,82310
213,Brooklyn,6,Sunday,1.9233903830480847,77780
214,Brooklyn,6,Thursday,2.5168010752688175,106110
215,Brooklyn,6,Tuesday,2.5641025641025643,98640
216,Brooklyn,6,Wednesday,2.555473372781065,102370
217,Brooklyn,7,Friday,2.7590511860174782,124220
218,Brooklyn,7,Monday,2.7109113471406348,113380
219,Brooklyn,7,Saturday,2.1289256553688465,89800
220,Brooklyn,7,Sunday,2.0654620767829193,80720
221,Brooklyn,7,Thursday,2.8926403172528117,124530
222,Brooklyn,7,Tuesday,3.0852234841596546,116080
223,Brooklyn,7,Wednesday,3.08879781420765,120060
224,Brooklyn,8,Friday,2.648048553768893,138760
225,Brooklyn,8,Monday,2.8631485783825643,125920
226,Brooklyn,8,Saturday,2.2657988741139725,103300
227,Brooklyn,8,Sunday,1.9814052735863437,83780
228,Brooklyn,8,Thursday,2.8291727851199218,137240
229,Brooklyn,8,Tuesday,2.852527467958179,130020
230,Brooklyn,8,Wednesday,2.878563189981875,135570
231,Brooklyn,9,Friday,2.718926553672316,134080
232,Brooklyn,9,Monday,2.725508033020403,121850
233,Brooklyn,9,Saturday,2.3993315843383787,117030
234,Brooklyn,9,Sunday,2.137376235704882,98960
235,Brooklyn,9,Thursday,2.7278645833333335,130310
236,Brooklyn,9,Tuesday,2.9263861745552333,121980
237,Brooklyn,9,Wednesday,2.7881245689542995,129300
238,Brooklyn,10,Friday,2.629142300194932,125090
239,Brooklyn,10,Monday,2.6294611074999223,107160
240,Brooklyn,10,Saturday,2.814638378497074,130500
241,Brooklyn,10,Sunday,2.381392483056069,119020
242,Brooklyn,10,Thursday,2.8563691710086467,118300
243,Brooklyn,10,Tuesday,2.5988172027586383,109650
244,Brooklyn,10,Wednesday,2.817083692838654,114260
245,Brooklyn,11,Friday,2.6625737982238435,119180
246,Brooklyn,11,Monday,2.6700367647058822,103130
247,Brooklyn,11,Saturday,2.637563703655861,145970
248,Brooklyn,11,Sunday,2.5725789362153,135360
249,Brooklyn,11,Thursday,2.731484655362535,115200
250,Brooklyn,11,Tuesday,2.6977113075005663,104170
251,Brooklyn,11,Wednesday,2.718641652188955,110150
252,Brooklyn,12,Friday,2.939731459147748,123100
253,Brooklyn,12,Monday,2.6183706928848656,104820
254,Brooklyn,12,Saturday,3.0185158141437842,157830
255,Brooklyn,12,Sunday,2.7592580623152965,143150
256,Brooklyn,12,Thursday,2.725180802103879,117080
257,Brooklyn,12,Tuesday,2.6218704308048966,105320
258,Brooklyn,12,Wednesday,2.594940195750631,110220
259,Brooklyn,13,Friday,3.196606528469434,124500
260,Brooklyn,13,Monday,2.5958373893292546,105280
261,Brooklyn,13,Saturday,2.808988764044944,162360
262,Brooklyn,13,Sunday,2.729885057471264,146200
263,Brooklyn,13,Thursday,2.9103253415483152,118310
264,Brooklyn,13,Tuesday,2.690397141741225,107240
265,Brooklyn,13,Wednesday,2.7598870056497176,110140
266,Brooklyn,14,Friday,3.5394700765223464,129100
267,Brooklyn,14,Monday,2.9704116038294544,108420
268,Brooklyn,14,Saturday,3.0572688566525477,168390
269,Brooklyn,14,Sunday,2.992991561399876,151410
270,Brooklyn,14,Thursday,3.324450916239968,122450
271,Brooklyn,14,Tuesday,2.951588212782242,111340
272,Brooklyn,14,Wednesday,3.0836094007288963,117490
273,Brooklyn,15,Friday,3.5474124163598324,131060
274,Brooklyn,15,Monday,3.09585109367971,110610
275,Brooklyn,15,Saturday,2.8463476070528966,177780
276,Brooklyn,15,Sunday,2.7921790934178565,155480
277,Brooklyn,15,Thursday,3.2369122059897606,122260
278,Brooklyn,15,Tuesday,3.1645606268609905,111080
279,Brooklyn,15,Wednesday,3.1218122820531695,116080
280,Brooklyn,16,Friday,3.5623697216197288,141160
281,Brooklyn,16,Monday,2.97396109943735,110330
282,Brooklyn,16,Saturday,2.7699515407047883,185180
283,Brooklyn,16,Sunday,2.749028451539476,159120
284,Brooklyn,16,Thursday,3.3166211998328787,126630
285,Brooklyn,16,Tuesday,3.225280326197757,112910
286,Brooklyn,16,Wednesday,3.228696874003835,122380
287,Brooklyn,17,Friday,3.318658617953672,163210
288,Brooklyn,17,Monday,2.829936564530355,122200
289,Brooklyn,17,Saturday,2.7347445932410546,201920
290,Brooklyn,17,Sunday,2.6342373740268177,168250
291,Brooklyn,17,Thursday,3.1627400514749553,143170
292,Brooklyn,17,Tuesday,2.9573008994344505,128890
293,Brooklyn,17,Wednesday,3.1381798002219754,139310
294,Brooklyn,18,Friday,2.9866240412598026,196680
295,Brooklyn,18,Monday,2.554577793663074,136280
296,Brooklyn,18,Saturday,2.6149119253539777,225680
297,Brooklyn,18,Sunday,2.6236978973463483,171940
298,Brooklyn,18,Thursday,2.757282591266236,168420
299,Brooklyn,18,Tuesday,3.156232506236373,150570
300,Brooklyn,18,Wednesday,2.7312135502061343,162960
301,Brooklyn,19,Friday,2.870677216788343,215430
302,Brooklyn,19,Monday,2.5206782464846977,133550
303,Brooklyn,19,Saturday,2.587696735077569,231400
304,Brooklyn,19,Sunday,2.623340815759721,166890
305,Brooklyn,19,Thursday,2.52515847225694,172440
306,Brooklyn,19,Tuesday,2.6472285293552065,148320
307,Brooklyn,19,Wednesday,2.713472485768501,163100
308,Brooklyn,20,Friday,2.8381018039756407,203780
309,Brooklyn,20,Monday,2.265179034769071,123970
310,Brooklyn,20,Saturday,2.508350033400134,226430
311,Brooklyn,20,Sunday,2.62691658340745,161480
312,Brooklyn,20,Thursday,2.474456959406745,166140
313,Brooklyn,20,Tuesday,2.276250168486319,139190
314,Brooklyn,20,Wednesday,2.3098278683378703,154300
315,Brooklyn,21,Friday,2.3474723497937386,203410
316,Brooklyn,21,Monday,2.306924434972208,120660
317,Brooklyn,21,Saturday,2.361176286563429,227530
318,Brooklyn,21,Sunday,2.6773999287512495,160970
319,Brooklyn,21,Thursday,2.3531424194441226,168180
320,Brooklyn,21,Tuesday,2.4814077294205665,141890
321,Brooklyn,21,Wednesday,2.337090453682382,156780
322,Brooklyn,22,Friday,2.6562845813577782,232460
323,Brooklyn,22,Monday,2.299700825196436,124140
324,Brooklyn,22,Saturday,2.26123595505618,253880
325,Brooklyn,22,Sunday,2.561196126581228,161390
326,Brooklyn,22,Thursday,2.2642813931380172,183960
327,Brooklyn,22,Tuesday,2.492815269153923,148770
328,Brooklyn,22,Wednesday,2.3113704209381436,164890
329,Brooklyn,23,Friday,2.3874430551516914,241960
330,Brooklyn,23,Monday,2.4205828594194747,108070
331,Brooklyn,23,Saturday,2.5865817515422487,258970
332,Brooklyn,23,Sunday,2.0931528060842917,143670
333,Brooklyn,23,Thursday,2.4329072735600317,171590
334,Brooklyn,23,Tuesday,2.348454040992176,129300
335,Brooklyn,23,Wednesday,2.1969465303025153,146510
336,EWR,0,Friday,2.1399548888975213,100
337,EWR,0,Monday,1.7049757858462349,80
338,EWR,0,Saturday,2.118819984417856,140
339,EWR,0,Sunday,1.842422237404508,80
340,EWR,0,Thursday,2.065426555484285,70
341,EWR,0,Tuesday,1.798261073904359,80
342,EWR,0,Wednesday,1.6669068342294935,60
343,EWR,1,Friday,1.8992955723222686,100
344,EWR,1,Monday,1.8213427911081954,160
345,EWR,1,Saturday,1.7612752721617417,210
346,EWR,1,Sunday,1.658472835895202,190
347,EWR,1,Thursday,2.0747439198039315,160
348,EWR,1,Tuesday,1.807896264388342,140
349,EWR,1,Wednesday,1.9514924905956228,150
350,EWR,2,Friday,1.867032575605344,710
351,EWR,2,Monday,1.7206517471535139,680
352,EWR,2,Saturday,1.8771669143140166,600
353,EWR,2,Sunday,1.7518761137464547,800
354,EWR,2,Thursday,1.8612698990298817,780
355,EWR,2,Tuesday,1.7507519713402067,640
356,EWR,2,Wednesday,1.6721672167216721,630
357,EWR,3,Friday,1.805770221535291,2950
358,EWR,3,Monday,1.8053735255570118,2850
359,EWR,3,Saturday,1.7682494684620838,2680
360,EWR,3,Sunday,1.8929576864687714,2410
361,EWR,3,Thursday,1.8114509027170795,3010
362,EWR,3,Tuesday,1.7665268623926502,2360
363,EWR,3,Wednesday,1.772369714847591,2350
364,EWR,4,Friday,1.720114717768218,7160
365,EWR,4,Monday,1.686127396315255,6280
366,EWR,4,Saturday,1.7321654864492928,6270
367,EWR,4,Sunday,1.8107432209802212,5510
368,EWR,4,Thursday,1.788466147226681,6400
369,EWR,4,Tuesday,1.732353596081051,5260
370,EWR,4,Wednesday,1.732081264090331,5540
371,EWR,5,Friday,1.7850007655981757,11700
372,EWR,5,Monday,1.7931970878104737,8790
373,EWR,5,Saturday,1.8417852780847581,9010
374,EWR,5,Sunday,1.8307689417422834,8640
375,EWR,5,Thursday,1.8403732721649897,10200
376,EWR,5,Tuesday,1.8803284998120031,8030
377,EWR,5,Wednesday,1.9372047902492633,8610
378,EWR,6,Friday,1.9045215345588078,13020
379,EWR,6,Monday,1.884495870009384,10700
380,EWR,6,Saturday,1.8191861350675622,11520
381,EWR,6,Sunday,1.8771250219084288,10950
382,EWR,6,Thursday,2.0613514398544623,12490
383,EWR,6,Tuesday,1.9724698102357676,8880
384,EWR,6,Wednesday,2.0149463055903514,10300
385,EWR,7,Friday,2.0852212800305114,10890
386,EWR,7,Monday,2.197052031493536,9180
387,EWR,7,Saturday,1.8211333004772663,9790
388,EWR,7,Sunday,1.8124293208519193,10410
389,EWR,7,Thursday,2.007824992300783,9900
390,EWR,7,Tuesday,2.101242086796986,6980
391,EWR,7,Wednesday,2.0153085699342723,7440
392,EWR,8,Friday,2.0209036014492394,8560
393,EWR,8,Monday,1.95977857201784,7030
394,EWR,8,Saturday,1.9384993849938497,7550
395,EWR,8,Sunday,1.8294668294668295,9540
396,EWR,8,Thursday,2.2259453890203718,7200
397,EWR,8,Tuesday,1.97212085505934,5210
398,EWR,8,Wednesday,2.0423608978660326,5880
399,EWR,9,Friday,2.05265361755281,5800
400,EWR,9,Monday,2.002398081534772,5190
401,EWR,9,Saturday,1.977181611182532,4960
402,EWR,9,Sunday,1.8304949954654588,6070
403,EWR,9,Thursday,2.023375481602151,4870
404,EWR,9,Tuesday,1.9374757606434208,3640
405,EWR,9,Wednesday,2.0103515807903536,4300
406,EWR,10,Friday,2.171610905216472,5470
407,EWR,10,Monday,1.912253160418682,4590
408,EWR,10,Saturday,2.085718402710749,4440
409,EWR,10,Sunday,2.0466374795267215,6060
410,EWR,10,Thursday,2.1092958428373922,4630
411,EWR,10,Tuesday,2.027499722622908,4080
412,EWR,10,Wednesday,2.0039631237110225,3990
413,EWR,11,Friday,2.206330406538195,6230
414,EWR,11,Monday,1.9970329221920362,5590
415,EWR,11,Saturday,2.367066552286637,4350
416,EWR,11,Sunday,2.0738160188043557,6890
417,EWR,11,Thursday,2.277492184321024,5300
418,EWR,11,Tuesday,2.0506912442396312,4450
419,EWR,11,Wednesday,1.8360047088653446,4360
420,EWR,12,Friday,2.307971964314815,7410
421,EWR,12,Monday,1.9670752223023313,8060
422,EWR,12,Saturday,2.544180449580371,5130
423,EWR,12,Sunday,2.3987401915113216,8310
424,EWR,12,Thursday,2.2249648144916936,7300
425,EWR,12,Tuesday,1.9480308132230946,5760
426,EWR,12,Wednesday,2.0537545285865466,6390
427,EWR,13,Friday,2.38815085529742,7500
428,EWR,13,Monday,2.019788491499018,7470
429,EWR,13,Saturday,2.509626982552813,4580
430,EWR,13,Sunday,2.4590912936961065,8910
431,EWR,13,Thursday,2.341048384299496,8070
432,EWR,13,Tuesday,2.2560531356955917,5880
433,EWR,13,Wednesday,2.2272684982340105,6330
434,EWR,14,Friday,2.5337428330251863,5800
435,EWR,14,Monday,2.392657312933708,7780
436,EWR,14,Saturday,2.675371223758321,4920
437,EWR,14,Sunday,2.3026054931335826,9250
438,EWR,14,Thursday,2.5043481322307195,7910
439,EWR,14,Tuesday,2.49214711772271,6520
440,EWR,14,Wednesday,2.4244555736874682,7250
441,EWR,15,Friday,2.4995209977182076,4450
442,EWR,15,Monday,2.4577539129233927,7850
443,EWR,15,Saturday,2.4330171743964852,5470
444,EWR,15,Sunday,2.1659676452965844,10030
445,EWR,15,Thursday,2.1728834291367587,7350
446,EWR,15,Tuesday,2.110344651018273,5600
447,EWR,15,Wednesday,2.5234444150307764,6810
448,EWR,16,Friday,2.69104973807981,3080
449,EWR,16,Monday,2.154087341556415,5680
450,EWR,16,Saturday,2.608590545759314,5140
451,EWR,16,Sunday,2.6854570366020747,9680
452,EWR,16,Thursday,2.581504039736987,5740
453,EWR,16,Tuesday,2.6415732571964226,4340
454,EWR,16,Wednesday,2.2698643410852712,4540
455,EWR,17,Friday,2.4717912430383757,2700
456,EWR,17,Monday,2.4421586843165324,3350
457,EWR,17,Saturday,2.302631578947368,3150
458,EWR,17,Sunday,2.167143693662118,6470
459,EWR,17,Thursday,2.5576538369281865,3550
460,EWR,17,Tuesday,2.3556934381483425,2910
461,EWR,17,Wednesday,2.4741112273340624,2930
462,EWR,18,Friday,2.382973105503376,2000
463,EWR,18,Monday,2.068154322269279,2490
464,EWR,18,Saturday,2.3221216041397152,2730
465,EWR,18,Sunday,2.229081339065092,4520
466,EWR,18,Thursday,2.463656144362581,2720
467,EWR,18,Tuesday,2.4444089508682003,1940
468,EWR,18,Wednesday,2.350466193112823,2090
469,EWR,19,Friday,2.380828123688545,1550
470,EWR,19,Monday,2.1246839226718315,1840
471,EWR,19,Saturday,2.2245675906537823,2020
472,EWR,19,Sunday,2.19802574224597,2390
473,EWR,19,Thursday,2.4368597148001676,1810
474,EWR,19,Tuesday,2.6472285293552065,1260
475,EWR,19,Wednesday,2.322528526709078,1350
476,EWR,20,Friday,2.2630180989292246,1330
477,EWR,20,Monday,2.086439474618388,1110
478,EWR,20,Saturday,2.177318295739348,1240
479,EWR,20,Sunday,2.108690453000074,1140
480,EWR,20,Thursday,2.3136466513607203,1220
481,EWR,20,Tuesday,2.134539000987309,780
482,EWR,20,Wednesday,2.222851429501359,890
483,EWR,21,Friday,2.161751012479553,630
484,EWR,21,Monday,1.910966497763857,490
485,EWR,21,Saturday,2.19494132990084,500
486,EWR,21,Sunday,2.1976858677429583,430
487,EWR,21,Thursday,2.0086220623651467,560
488,EWR,21,Tuesday,2.2354300808981344,330
489,EWR,21,Wednesday,1.8726659151664757,440
490,EWR,22,Friday,1.6812227074235808,160
491,EWR,22,Monday,1.9227566154260138,180
492,EWR,22,Saturday,2.0118856542424375,140
493,EWR,22,Sunday,1.97119928124798,240
494,EWR,22,Thursday,1.9264013359653935,260
495,EWR,22,Tuesday,1.9159263203055892,150
496,EWR,22,Wednesday,1.8644175085935908,170
497,EWR,23,Friday,1.979116465863454,140
498,EWR,23,Monday,1.7468781540753624,120
499,EWR,23,Saturday,2.1511347561362206,100
500,EWR,23,Sunday,1.8242530353388504,190
501,EWR,23,Thursday,1.9596727603704611,210
502,EWR,23,Tuesday,1.5363314746438381,100
503,EWR,23,Wednesday,1.7967922529883493,130
504,Manhattan,0,Friday,2.5571469626356125,176570
505,Manhattan,0,Monday,2.7556396181356484,137940
506,Manhattan,0,Saturday,2.7798679540466074,263960
507,Manhattan,0,Sunday,2.9810996563573884,290710
508,Manhattan,0,Thursday,2.8304145123431708,140090
509,Manhattan,0,Tuesday,2.6772247360482653,98920
510,Manhattan,0,Wednesday,2.471711680381035,118530
511,Manhattan,1,Friday,2.7698786032886558,116620
512,Manhattan,1,Monday,2.657061240514726,83920
513,Manhattan,1,Saturday,2.821898244262861,214740
514,Manhattan,1,Sunday,2.8047822442363817,249840
515,Manhattan,1,Thursday,2.6893939393939394,86270
516,Manhattan,1,Tuesday,2.620649933309082,58400
517,Manhattan,1,Wednesday,2.7164945364802904,71800
518,Manhattan,2,Friday,2.702697997607427,81660
519,Manhattan,2,Monday,2.5015290519877675,56970
520,Manhattan,2,Saturday,2.751958603346552,166370
521,Manhattan,2,Sunday,2.712977377364115,190770
522,Manhattan,2,Thursday,2.630448127685697,60370
523,Manhattan,2,Tuesday,2.5976809888371957,40510
524,Manhattan,2,Wednesday,2.6179604261796046,48580
525,Manhattan,3,Friday,2.4757556112273473,62340
526,Manhattan,3,Monday,2.3424690456602573,46530
527,Manhattan,3,Saturday,2.6824747315776585,130010
528,Manhattan,3,Sunday,2.608187134502924,150290
529,Manhattan,3,Thursday,2.442375886524823,46110
530,Manhattan,3,Tuesday,2.1500872037198526,33410
531,Manhattan,3,Wednesday,2.3418621179815213,38400
532,Manhattan,4,Friday,2.44958988380041,73920
533,Manhattan,4,Monday,2.1355530457534266,65350
534,Manhattan,4,Saturday,2.338084687862392,110820
535,Manhattan,4,Sunday,2.611814345991561,122140
536,Manhattan,4,Thursday,2.1804335331084035,64750
537,Manhattan,4,Tuesday,2.4243464807669675,52220
538,Manhattan,4,Wednesday,2.1801491107362114,57470
539,Manhattan,5,Friday,2.482859070214367,117410
540,Manhattan,5,Monday,2.523019224692642,108080
541,Manhattan,5,Saturday,2.1843866007419983,103690
542,Manhattan,5,Sunday,2.497512382571768,105520
543,Manhattan,5,Thursday,2.22299309950424,108800
544,Manhattan,5,Tuesday,2.2836954616890535,95410
545,Manhattan,5,Wednesday,2.3640587236546695,102000
546,Manhattan,6,Friday,2.5484167342561554,179020
547,Manhattan,6,Monday,2.6297822625421174,163430
548,Manhattan,6,Saturday,2.447774750227066,135720
549,Manhattan,6,Sunday,2.3488071019049377,125170
550,Manhattan,6,Thursday,2.6319642994604173,170390
551,Manhattan,6,Tuesday,2.681610203701182,156160
552,Manhattan,6,Wednesday,2.6677747834988423,162940
553,Manhattan,7,Friday,3.0432553432553435,205460
554,Manhattan,7,Monday,3.241226818840949,186880
555,Manhattan,7,Saturday,2.2707431960618925,143560
556,Manhattan,7,Sunday,2.139428140374168,130010
557,Manhattan,7,Thursday,3.14172329285953,200370
558,Manhattan,7,Tuesday,3.2339981019310877,189670
559,Manhattan,7,Wednesday,3.1286826052252503,197550
560,Manhattan,8,Friday,3.846371882086168,214800
561,Manhattan,8,Monday,3.9358059875002107,196430
562,Manhattan,8,Saturday,2.7437135823117176,157080
563,Manhattan,8,Sunday,2.3696911196911197,132480
564,Manhattan,8,Thursday,3.755376462982631,211510
565,Manhattan,8,Tuesday,4.015594541910331,201370
566,Manhattan,8,Wednesday,3.9173333333333336,209130
567,Manhattan,9,Friday,3.5984124892958302,198800
568,Manhattan,9,Monday,3.6732596968918574,181090
569,Manhattan,9,Saturday,2.6430064035084975,171670
570,Manhattan,9,Sunday,2.370485201358564,147380
571,Manhattan,9,Thursday,3.877454009413357,194310
572,Manhattan,9,Tuesday,3.819344761112481,179610
573,Manhattan,9,Wednesday,3.858811040339703,190680
574,Manhattan,10,Friday,3.16454412898518,191890
575,Manhattan,10,Monday,3.0312805454817093,162960
576,Manhattan,10,Saturday,2.835208299596049,188930
577,Manhattan,10,Sunday,2.509414061347414,170670
578,Manhattan,10,Thursday,3.2969624936600197,177070
579,Manhattan,10,Tuesday,3.6085904416212946,163470
580,Manhattan,10,Wednesday,3.57347055460263,172590
581,Manhattan,11,Friday,3.5572139303482584,182500
582,Manhattan,11,Monday,3.0083050987597977,156910
583,Manhattan,11,Saturday,3.0848205433085765,200760
584,Manhattan,11,Sunday,2.7198238025972024,192290
585,Manhattan,11,Thursday,3.3448944729263066,171860
586,Manhattan,11,Tuesday,3.5189393939393936,155390
587,Manhattan,11,Wednesday,3.230177079340468,165510
588,Manhattan,12,Friday,3.3322585546394787,185570
589,Manhattan,12,Monday,2.9707964888046203,163410
590,Manhattan,12,Saturday,3.5119579843145763,211350
591,Manhattan,12,Sunday,3.117954485399713,202160
592,Manhattan,12,Thursday,3.339608942417346,179840
593,Manhattan,12,Tuesday,3.095794144999717,159650
594,Manhattan,12,Wednesday,3.216206761796978,168860
595,Manhattan,13,Friday,3.533224076396027,183180
596,Manhattan,13,Monday,3.05099304896557,161620
597,Manhattan,13,Saturday,3.7411935629035833,216940
598,Manhattan,13,Sunday,3.2989624586813724,210550
599,Manhattan,13,Thursday,3.456426671176406,182840
600,Manhattan,13,Tuesday,3.213986067394492,161460
601,Manhattan,13,Wednesday,3.489687292082502,169580
602,Manhattan,14,Friday,4.5248433075698475,187070
603,Manhattan,14,Monday,3.3136475774850407,167640
604,Manhattan,14,Saturday,3.422242737826953,224490
605,Manhattan,14,Sunday,3.0627121458692126,219250
606,Manhattan,14,Thursday,3.896170659008617,186850
607,Manhattan,14,Tuesday,3.542215142313532,168340
608,Manhattan,14,Wednesday,3.7296769095010394,176240
609,Manhattan,15,Friday,4.788752166044924,181260
610,Manhattan,15,Monday,3.5656986504612616,166750
611,Manhattan,15,Saturday,3.46102379953628,233730
612,Manhattan,15,Sunday,3.098280253369026,226110
613,Manhattan,15,Thursday,4.274436170672798,180480
614,Manhattan,15,Tuesday,3.85776794330017,166430
615,Manhattan,15,Wednesday,4.224588938714499,172820
616,Manhattan,16,Friday,4.779170724699744,186040
617,Manhattan,16,Monday,3.669204207874832,161100
618,Manhattan,16,Saturday,3.5022581947899427,241290
619,Manhattan,16,Sunday,3.0522779138605345,226140
620,Manhattan,16,Thursday,4.469507372707739,176330
621,Manhattan,16,Tuesday,4.042902914020207,163940
622,Manhattan,16,Wednesday,4.328583520533666,172970
623,Manhattan,17,Friday,4.489571899012075,213670
624,Manhattan,17,Monday,3.964581548129106,172460
625,Manhattan,17,Saturday,3.5147167878506855,259070
626,Manhattan,17,Sunday,3.032554172628933,229390
627,Manhattan,17,Thursday,4.374983999272622,194380
628,Manhattan,17,Tuesday,3.9244001074233017,180530
629,Manhattan,17,Wednesday,4.150180516939629,191410
630,Manhattan,18,Friday,3.9362744916856407,254790
631,Manhattan,18,Monday,3.18498085996712,186750
632,Manhattan,18,Saturday,3.48287091790206,285250
633,Manhattan,18,Sunday,3.0183731474775826,235700
634,Manhattan,18,Thursday,3.860193884462206,228640
635,Manhattan,18,Tuesday,3.541198959069,205950
636,Manhattan,18,Wednesday,3.6667969987329743,220980
637,Manhattan,19,Friday,3.54862152994349,278350
638,Manhattan,19,Monday,2.806431126911837,182120
639,Manhattan,19,Saturday,3.429864253393665,287560
640,Manhattan,19,Sunday,2.9588546400105207,226020
641,Manhattan,19,Thursday,3.570640409322201,237350
642,Manhattan,19,Tuesday,3.424764890282132,203540
643,Manhattan,19,Wednesday,3.414150212930701,220360
644,Manhattan,20,Friday,3.1502601159640413,269770
645,Manhattan,20,Monday,2.9141544645420616,170410
646,Manhattan,20,Saturday,3.1625773937879034,282330
647,Manhattan,20,Sunday,2.8871067155247916,215190
648,Manhattan,20,Thursday,3.3029612756264237,227620
649,Manhattan,20,Tuesday,2.764275200979152,192510
650,Manhattan,20,Wednesday,3.2623682076236817,211600
651,Manhattan,21,Friday,2.923643027459117,270870
652,Manhattan,21,Monday,2.568256701055385,164980
653,Manhattan,21,Saturday,3.0681879095406277,286040
654,Manhattan,21,Sunday,3.069218484850052,215180
655,Manhattan,21,Thursday,3.1866197183098595,232400
656,Manhattan,21,Tuesday,3.0138682516097077,190470
657,Manhattan,21,Wednesday,2.764283735602226,212940
658,Manhattan,22,Friday,3.261599929051915,299680
659,Manhattan,22,Monday,2.6008749707895085,167220
660,Manhattan,22,Saturday,3.3119339824812934,311530
661,Manhattan,22,Sunday,2.730069117519568,215020
662,Manhattan,22,Thursday,3.088245351278527,246850
663,Manhattan,22,Tuesday,2.6491667405553803,198670
664,Manhattan,22,Wednesday,2.712627441513157,220570
665,Manhattan,23,Friday,2.871159296930718,304740
666,Manhattan,23,Monday,2.49905314209263,145650
667,Manhattan,23,Saturday,3.20318805488297,315630
668,Manhattan,23,Sunday,2.8774853801169593,194790
669,Manhattan,23,Thursday,2.6705807106925765,225180
670,Manhattan,23,Tuesday,2.5540019147270483,173920
671,Manhattan,23,Wednesday,2.641603459511104,197760
672,Queens,0,Friday,2.120744421706494,96950
673,Queens,0,Monday,1.9148400100781051,93700
674,Queens,0,Saturday,2.1482711633452563,140530
675,Queens,0,Sunday,1.9852732936845088,159610
676,Queens,0,Thursday,2.2239646305224117,80660
677,Queens,0,Tuesday,1.8857312018946124,67320
678,Queens,0,Wednesday,2.0455009939895197,70240
679,Queens,1,Friday,1.9522365428354815,63390
680,Queens,1,Monday,1.8220893103382585,56020
681,Queens,1,Saturday,2.315560351981424,107490
682,Queens,1,Sunday,1.9528023598820057,131420
683,Queens,1,Thursday,2.1302715193529753,48780
684,Queens,1,Tuesday,2.0524573266323003,38760
685,Queens,1,Wednesday,2.1196843489697503,41230
686,Queens,2,Friday,1.919478005370617,46430
687,Queens,2,Monday,1.7962521647184893,39390
688,Queens,2,Saturday,2.005791505791506,83750
689,Queens,2,Sunday,1.8856085287226583,100600
690,Queens,2,Thursday,1.8729335788231407,35930
691,Queens,2,Tuesday,1.9954241603917784,27360
692,Queens,2,Wednesday,1.8606403013182673,30580
693,Queens,3,Friday,1.8654914727549134,45870
694,Queens,3,Monday,1.8358974358974358,38840
695,Queens,3,Saturday,1.9498697916666665,74880
696,Queens,3,Sunday,1.942876026247221,89090
697,Queens,3,Thursday,1.8667778395404855,35940
698,Queens,3,Tuesday,1.8248366013071895,28470
699,Queens,3,Wednesday,1.7948039648783143,32050
700,Queens,4,Friday,1.9138090824837812,68810
701,Queens,4,Monday,1.87918142463597,60810
702,Queens,4,Saturday,1.977657004830918,82860
703,Queens,4,Sunday,1.9177977733719687,91200
704,Queens,4,Thursday,1.9155510475859616,62720
705,Queens,4,Tuesday,1.8428672811464806,48270
706,Queens,4,Wednesday,1.8747805179542167,53330
707,Queens,5,Friday,1.9214533883322629,106450
708,Queens,5,Monday,2.002126836813612,99570
709,Queens,5,Saturday,1.927860696517413,90910
710,Queens,5,Sunday,1.925040309495154,93460
711,Queens,5,Thursday,2.0059474697469746,99390
712,Queens,5,Tuesday,1.9614921780986765,85400
713,Queens,5,Wednesday,2.00211403345147,90430
714,Queens,6,Friday,2.1991116339069228,139220
715,Queens,6,Monday,2.329683923715339,128550
716,Queens,6,Saturday,1.8884522867835154,107950
717,Queens,6,Sunday,1.8717439967439966,102430
718,Queens,6,Thursday,2.261380323054332,133910
719,Queens,6,Tuesday,2.2306269961338043,119200
720,Queens,6,Wednesday,2.3486078840406366,123060
721,Queens,7,Friday,2.517117117117117,142060
722,Queens,7,Monday,2.5185612210581643,130580
723,Queens,7,Saturday,1.9993047996628626,110690
724,Queens,7,Sunday,1.915894095139493,99510
725,Queens,7,Thursday,2.585093896713615,134350
726,Queens,7,Tuesday,2.590068249354262,123680
727,Queens,7,Wednesday,2.6396490565516997,128650
728,Queens,8,Friday,2.519783423573511,143710
729,Queens,8,Monday,2.573385518590998,133820
730,Queens,8,Saturday,2.119651347068146,113070
731,Queens,8,Sunday,1.9418962862577316,100760
732,Queens,8,Thursday,2.784172661870503,135540
733,Queens,8,Tuesday,2.649809704711809,126780
734,Queens,8,Wednesday,2.743086529884032,131260
735,Queens,9,Friday,2.7216990106544903,133400
736,Queens,9,Monday,2.4976765799256504,124800
737,Queens,9,Saturday,2.1851851851851856,122000
738,Queens,9,Sunday,1.9459378733572281,113130
739,Queens,9,Thursday,2.74143172295953,124970
740,Queens,9,Tuesday,2.728269020014997,113460
741,Queens,9,Wednesday,2.4043808939465894,118460
